"FECHA HECHO","COD_DEPTO","DEPARTAMENTO","COD_MUNI","MUNICIPIO","CANTIDAD","UNIDAD DE MEDIDA"
"2026 Feb 28 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","2","UNIDAD"
"2026 Feb 27 12:00:00 AM","50","META","50683","SAN JUAN DE ARAMA","1","UNIDAD"
"2026 Feb 27 12:00:00 AM","52","NARIÑO","52427","MAGÜI","7","UNIDAD"
"2026 Feb 27 12:00:00 AM","19","CAUCA","19533","PIAMONTE","1","UNIDAD"
"2026 Feb 27 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","3","UNIDAD"
"2026 Feb 27 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","1","UNIDAD"
"2026 Feb 27 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","1","UNIDAD"
"2026 Feb 27 12:00:00 AM","54","NORTE DE SANTANDER","54250","EL TARRA","1","UNIDAD"
"2026 Feb 27 12:00:00 AM","54","NORTE DE SANTANDER","54051","ARBOLEDAS","1","UNIDAD"
"2026 Feb 27 12:00:00 AM","99","VICHADA","99773","CUMARIBO","1","UNIDAD"
"2026 Feb 27 12:00:00 AM","18","CAQUETA","18410","LA MONTAÑITA","1","UNIDAD"
"2026 Feb 27 12:00:00 AM","19","CAUCA","19318","GUAPI","1","UNIDAD"
"2026 Feb 27 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2026 Feb 27 12:00:00 AM","52","NARIÑO","52520","FRANCISCO PIZARRO","8","UNIDAD"
"2026 Feb 26 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","1","UNIDAD"
"2026 Feb 26 12:00:00 AM","52","NARIÑO","52427","MAGÜI","1","UNIDAD"
"2026 Feb 26 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","7","UNIDAD"
"2026 Feb 26 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","1","UNIDAD"
"2026 Feb 25 12:00:00 AM","95","GUAVIARE","95015","CALAMAR","1","UNIDAD"
"2026 Feb 25 12:00:00 AM","19","CAUCA","19533","PIAMONTE","1","UNIDAD"
"2026 Feb 25 12:00:00 AM","19","CAUCA","19318","GUAPI","1","UNIDAD"
"2026 Feb 25 12:00:00 AM","19","CAUCA","19110","BUENOS AIRES","1","UNIDAD"
"2026 Feb 25 12:00:00 AM","52","NARIÑO","52036","ANCUYA","2","UNIDAD"
"2026 Feb 25 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","2","UNIDAD"
"2026 Feb 25 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","4","UNIDAD"
"2026 Feb 25 12:00:00 AM","19","CAUCA","19809","TIMBIQUI","2","UNIDAD"
"2026 Feb 25 12:00:00 AM","54","NORTE DE SANTANDER","54245","EL CARMEN","1","UNIDAD"
"2026 Feb 25 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2026 Feb 24 12:00:00 AM","86","PUTUMAYO","86573","PUERTO LEGUIZAMO","1","UNIDAD"
"2026 Feb 24 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","4","UNIDAD"
"2026 Feb 24 12:00:00 AM","52","NARIÑO","52621","ROBERTO PAYAN","1","UNIDAD"
"2026 Feb 24 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2026 Feb 24 12:00:00 AM","52","NARIÑO","52036","ANCUYA","2","UNIDAD"
"2026 Feb 24 12:00:00 AM","19","CAUCA","19533","PIAMONTE","1","UNIDAD"
"2026 Feb 24 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","1","UNIDAD"
"2026 Feb 24 12:00:00 AM","52","NARIÑO","52079","BARBACOAS","1","UNIDAD"
"2026 Feb 24 12:00:00 AM","86","PUTUMAYO","86320","ORITO","1","UNIDAD"
"2026 Feb 24 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","2","UNIDAD"
"2026 Feb 24 12:00:00 AM","54","NORTE DE SANTANDER","54239","DURANIA","1","UNIDAD"
"2026 Feb 23 12:00:00 AM","86","PUTUMAYO","86569","PUERTO CAICEDO","1","UNIDAD"
"2026 Feb 23 12:00:00 AM","18","CAQUETA","18150","CARTAGENA DEL CHAIRA","1","UNIDAD"
"2026 Feb 23 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","3","UNIDAD"
"2026 Feb 23 12:00:00 AM","19","CAUCA","19809","TIMBIQUI","1","UNIDAD"
"2026 Feb 23 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","1","UNIDAD"
"2026 Feb 23 12:00:00 AM","19","CAUCA","19418","LOPEZ DE MICAY","1","UNIDAD"
"2026 Feb 23 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2026 Feb 23 12:00:00 AM","86","PUTUMAYO","86573","PUERTO LEGUIZAMO","1","UNIDAD"
"2026 Feb 22 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","3","UNIDAD"
"2026 Feb 22 12:00:00 AM","54","NORTE DE SANTANDER","54001","CUCUTA","1","UNIDAD"
"2026 Feb 22 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","2","UNIDAD"
"2026 Feb 21 12:00:00 AM","05","ANTIOQUIA","05837","TURBO","1","UNIDAD"
"2026 Feb 21 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2026 Feb 21 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","1","UNIDAD"
"2026 Feb 21 12:00:00 AM","52","NARIÑO","52621","ROBERTO PAYAN","3","UNIDAD"
"2026 Feb 21 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","1","UNIDAD"
"2026 Feb 21 12:00:00 AM","19","CAUCA","19809","TIMBIQUI","1","UNIDAD"
"2026 Feb 20 12:00:00 AM","54","NORTE DE SANTANDER","54261","EL ZULIA","1","UNIDAD"
"2026 Feb 20 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","3","UNIDAD"
"2026 Feb 20 12:00:00 AM","18","CAQUETA","18756","SOLANO","1","UNIDAD"
"2026 Feb 20 12:00:00 AM","50","META","50590","PUERTO RICO","1","UNIDAD"
"2026 Feb 20 12:00:00 AM","19","CAUCA","19418","LOPEZ DE MICAY","2","UNIDAD"
"2026 Feb 20 12:00:00 AM","18","CAQUETA","18410","LA MONTAÑITA","1","UNIDAD"
"2026 Feb 20 12:00:00 AM","19","CAUCA","19533","PIAMONTE","1","UNIDAD"
"2026 Feb 20 12:00:00 AM","19","CAUCA","19809","TIMBIQUI","1","UNIDAD"
"2026 Feb 20 12:00:00 AM","18","CAQUETA","18610","SAN JOSE DEL FRAGUA","6","UNIDAD"
"2026 Feb 20 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","4","UNIDAD"
"2026 Feb 20 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","2","UNIDAD"
"2026 Feb 20 12:00:00 AM","86","PUTUMAYO","86573","PUERTO LEGUIZAMO","1","UNIDAD"
"2026 Feb 20 12:00:00 AM","20","CESAR","20295","GAMARRA","1","UNIDAD"
"2026 Feb 20 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","7","UNIDAD"
"2026 Feb 19 12:00:00 AM","05","ANTIOQUIA","05790","TARAZA","1","UNIDAD"
"2026 Feb 19 12:00:00 AM","05","ANTIOQUIA","05649","SAN CARLOS","2","UNIDAD"
"2026 Feb 19 12:00:00 AM","50","META","50568","PUERTO GAITAN","1","UNIDAD"
"2026 Feb 19 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2026 Feb 19 12:00:00 AM","54","NORTE DE SANTANDER","54206","CONVENCION","1","UNIDAD"
"2026 Feb 19 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2026 Feb 19 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2026 Feb 19 12:00:00 AM","50","META","50590","PUERTO RICO","1","UNIDAD"
"2026 Feb 19 12:00:00 AM","52","NARIÑO","52079","BARBACOAS","1","UNIDAD"
"2026 Feb 18 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2026 Feb 18 12:00:00 AM","54","NORTE DE SANTANDER","54001","CUCUTA","1","UNIDAD"
"2026 Feb 18 12:00:00 AM","50","META","50590","PUERTO RICO","1","UNIDAD"
"2026 Feb 18 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","2","UNIDAD"
"2026 Feb 18 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","2","UNIDAD"
"2026 Feb 17 12:00:00 AM","19","CAUCA","19110","BUENOS AIRES","1","UNIDAD"
"2026 Feb 17 12:00:00 AM","27","CHOCO","27077","BAJO BAUDO","1","UNIDAD"
"2026 Feb 17 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2026 Feb 17 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","2","UNIDAD"
"2026 Feb 17 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","2","UNIDAD"
"2026 Feb 17 12:00:00 AM","86","PUTUMAYO","86573","PUERTO LEGUIZAMO","2","UNIDAD"
"2026 Feb 16 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","2","UNIDAD"
"2026 Feb 16 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2026 Feb 16 12:00:00 AM","54","NORTE DE SANTANDER","54206","CONVENCION","1","UNIDAD"
"2026 Feb 16 12:00:00 AM","86","PUTUMAYO","86573","PUERTO LEGUIZAMO","9","UNIDAD"
"2026 Feb 16 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","2","UNIDAD"
"2026 Feb 16 12:00:00 AM","54","NORTE DE SANTANDER","54001","CUCUTA","1","UNIDAD"
"2026 Feb 16 12:00:00 AM","86","PUTUMAYO","86569","PUERTO CAICEDO","1","UNIDAD"
"2026 Feb 16 12:00:00 AM","50","META","50590","PUERTO RICO","1","UNIDAD"
"2026 Feb 16 12:00:00 AM","99","VICHADA","99773","CUMARIBO","1","UNIDAD"
"2026 Feb 15 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","7","UNIDAD"
"2026 Feb 15 12:00:00 AM","18","CAQUETA","18410","LA MONTAÑITA","1","UNIDAD"
"2026 Feb 15 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2026 Feb 14 12:00:00 AM","18","CAQUETA","18753","SAN VICENTE DEL CAGUAN","1","UNIDAD"
"2026 Feb 14 12:00:00 AM","54","NORTE DE SANTANDER","54720","SARDINATA","1","UNIDAD"
"2026 Feb 14 12:00:00 AM","99","VICHADA","99773","CUMARIBO","1","UNIDAD"
"2026 Feb 13 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","3","UNIDAD"
"2026 Feb 13 12:00:00 AM","54","NORTE DE SANTANDER","54720","SARDINATA","1","UNIDAD"
"2026 Feb 13 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2026 Feb 13 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","4","UNIDAD"
"2026 Feb 13 12:00:00 AM","95","GUAVIARE","95025","EL RETORNO","1","UNIDAD"
"2026 Feb 13 12:00:00 AM","52","NARIÑO","52079","BARBACOAS","1","UNIDAD"
"2026 Feb 12 12:00:00 AM","86","PUTUMAYO","86569","PUERTO CAICEDO","4","UNIDAD"
"2026 Feb 12 12:00:00 AM","86","PUTUMAYO","86573","PUERTO LEGUIZAMO","6","UNIDAD"
"2026 Feb 12 12:00:00 AM","54","NORTE DE SANTANDER","54001","CUCUTA","1","UNIDAD"
"2026 Feb 12 12:00:00 AM","50","META","50590","PUERTO RICO","2","UNIDAD"
"2026 Feb 12 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","4","UNIDAD"
"2026 Feb 12 12:00:00 AM","18","CAQUETA","18610","SAN JOSE DEL FRAGUA","1","UNIDAD"
"2026 Feb 12 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2026 Feb 12 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","1","UNIDAD"
"2026 Feb 12 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","3","UNIDAD"
"2026 Feb 11 12:00:00 AM","52","NARIÑO","52696","SANTA BARBARA","1","UNIDAD"
"2026 Feb 11 12:00:00 AM","19","CAUCA","19533","PIAMONTE","6","UNIDAD"
"2026 Feb 11 12:00:00 AM","05","ANTIOQUIA","05893","YONDO","1","UNIDAD"
"2026 Feb 11 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","1","UNIDAD"
"2026 Feb 11 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2026 Feb 11 12:00:00 AM","68","SANTANDER","68655","SABANA DE TORRES","1","UNIDAD"
"2026 Feb 11 12:00:00 AM","50","META","50325","MAPIRIPAN","1","UNIDAD"
"2026 Feb 11 12:00:00 AM","52","NARIÑO","52079","BARBACOAS","1","UNIDAD"
"2026 Feb 11 12:00:00 AM","50","META","50590","PUERTO RICO","1","UNIDAD"
"2026 Feb 11 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","5","UNIDAD"
"2026 Feb 10 12:00:00 AM","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","1","UNIDAD"
"2026 Feb 10 12:00:00 AM","86","PUTUMAYO","86320","ORITO","1","UNIDAD"
"2026 Feb 10 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","1","UNIDAD"
"2026 Feb 10 12:00:00 AM","19","CAUCA","19533","PIAMONTE","1","UNIDAD"
"2026 Feb 10 12:00:00 AM","86","PUTUMAYO","86569","PUERTO CAICEDO","4","UNIDAD"
"2026 Feb 10 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","3","UNIDAD"
"2026 Feb 10 12:00:00 AM","54","NORTE DE SANTANDER","54261","EL ZULIA","1","UNIDAD"
"2026 Feb 10 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","1","UNIDAD"
"2026 Feb 10 12:00:00 AM","52","NARIÑO","52696","SANTA BARBARA","1","UNIDAD"
"2026 Feb 09 12:00:00 AM","19","CAUCA","19533","PIAMONTE","8","UNIDAD"
"2026 Feb 09 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1","UNIDAD"
"2026 Feb 09 12:00:00 AM","95","GUAVIARE","95025","EL RETORNO","1","UNIDAD"
"2026 Feb 09 12:00:00 AM","50","META","50590","PUERTO RICO","2","UNIDAD"
"2026 Feb 09 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","3","UNIDAD"
"2026 Feb 09 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2026 Feb 09 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2026 Feb 09 12:00:00 AM","52","NARIÑO","52696","SANTA BARBARA","1","UNIDAD"
"2026 Feb 08 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1","UNIDAD"
"2026 Feb 08 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2026 Feb 07 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","1","UNIDAD"
"2026 Feb 07 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2026 Feb 07 12:00:00 AM","86","PUTUMAYO","86320","ORITO","7","UNIDAD"
"2026 Feb 07 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2026 Feb 07 12:00:00 AM","52","NARIÑO","52079","BARBACOAS","1","UNIDAD"
"2026 Feb 07 12:00:00 AM","86","PUTUMAYO","86001","MOCOA","1","UNIDAD"
"2026 Feb 07 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","1","UNIDAD"
"2026 Feb 07 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2026 Feb 07 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","1","UNIDAD"
"2026 Feb 06 12:00:00 AM","52","NARIÑO","52696","SANTA BARBARA","2","UNIDAD"
"2026 Feb 06 12:00:00 AM","18","CAQUETA","18610","SAN JOSE DEL FRAGUA","3","UNIDAD"
"2026 Feb 06 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","2","UNIDAD"
"2026 Feb 06 12:00:00 AM","18","CAQUETA","18029","ALBANIA","1","UNIDAD"
"2026 Feb 06 12:00:00 AM","05","ANTIOQUIA","05315","GUADALUPE","1","UNIDAD"
"2026 Feb 06 12:00:00 AM","19","CAUCA","19533","PIAMONTE","1","UNIDAD"
"2026 Feb 06 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","2","UNIDAD"
"2026 Feb 06 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","2","UNIDAD"
"2026 Feb 06 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","4","UNIDAD"
"2026 Feb 06 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2026 Feb 06 12:00:00 AM","86","PUTUMAYO","86569","PUERTO CAICEDO","1","UNIDAD"
"2026 Feb 05 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2026 Feb 05 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","1","UNIDAD"
"2026 Feb 05 12:00:00 AM","05","ANTIOQUIA","05031","AMALFI","1","UNIDAD"
"2026 Feb 05 12:00:00 AM","52","NARIÑO","52079","BARBACOAS","3","UNIDAD"
"2026 Feb 05 12:00:00 AM","50","META","50325","MAPIRIPAN","1","UNIDAD"
"2026 Feb 05 12:00:00 AM","85","CASANARE","85230","OROCUE","1","UNIDAD"
"2026 Feb 04 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","1","UNIDAD"
"2026 Feb 04 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2026 Feb 04 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2026 Feb 04 12:00:00 AM","19","CAUCA","19110","BUENOS AIRES","1","UNIDAD"
"2026 Feb 04 12:00:00 AM","19","CAUCA","19533","PIAMONTE","8","UNIDAD"
"2026 Feb 04 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","2","UNIDAD"
"2026 Feb 03 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2026 Feb 03 12:00:00 AM","54","NORTE DE SANTANDER","54261","EL ZULIA","1","UNIDAD"
"2026 Feb 03 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","1","UNIDAD"
"2026 Feb 03 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","1","UNIDAD"
"2026 Feb 03 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2026 Feb 03 12:00:00 AM","54","NORTE DE SANTANDER","54206","CONVENCION","1","UNIDAD"
"2026 Feb 03 12:00:00 AM","18","CAQUETA","18753","SAN VICENTE DEL CAGUAN","1","UNIDAD"
"2026 Feb 02 12:00:00 AM","50","META","50350","LA MACARENA","1","UNIDAD"
"2026 Feb 02 12:00:00 AM","52","NARIÑO","52287","FUNES","1","UNIDAD"
"2026 Feb 02 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","2","UNIDAD"
"2026 Feb 02 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2026 Feb 02 12:00:00 AM","18","CAQUETA","18753","SAN VICENTE DEL CAGUAN","1","UNIDAD"
"2026 Feb 02 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","2","UNIDAD"
"2026 Feb 02 12:00:00 AM","52","NARIÑO","52621","ROBERTO PAYAN","1","UNIDAD"
"2026 Feb 02 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","1","UNIDAD"
"2026 Feb 01 12:00:00 AM","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","2","UNIDAD"
"2026 Feb 01 12:00:00 AM","27","CHOCO","27150","CARMEN DEL DARIEN","1","UNIDAD"
"2026 Feb 01 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","2","UNIDAD"
"2026 Feb 01 12:00:00 AM","86","PUTUMAYO","86569","PUERTO CAICEDO","1","UNIDAD"
"2026 Jan 31 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2026 Jan 31 12:00:00 AM","52","NARIÑO","52696","SANTA BARBARA","1","UNIDAD"
"2026 Jan 31 12:00:00 AM","54","NORTE DE SANTANDER","54261","EL ZULIA","1","UNIDAD"
"2026 Jan 31 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","1","UNIDAD"
"2026 Jan 31 12:00:00 AM","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","1","UNIDAD"
"2026 Jan 30 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2026 Jan 30 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2026 Jan 30 12:00:00 AM","86","PUTUMAYO","86569","PUERTO CAICEDO","2","UNIDAD"
"2026 Jan 30 12:00:00 AM","52","NARIÑO","52079","BARBACOAS","1","UNIDAD"
"2026 Jan 30 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2026 Jan 29 12:00:00 AM","05","ANTIOQUIA","05837","TURBO","1","UNIDAD"
"2026 Jan 29 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","1","UNIDAD"
"2026 Jan 29 12:00:00 AM","86","PUTUMAYO","86320","ORITO","1","UNIDAD"
"2026 Jan 29 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","2","UNIDAD"
"2026 Jan 29 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","1","UNIDAD"
"2026 Jan 29 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2026 Jan 29 12:00:00 AM","50","META","50350","LA MACARENA","1","UNIDAD"
"2026 Jan 29 12:00:00 AM","52","NARIÑO","52427","MAGÜI","1","UNIDAD"
"2026 Jan 28 12:00:00 AM","86","PUTUMAYO","86320","ORITO","12","UNIDAD"
"2026 Jan 28 12:00:00 AM","54","NORTE DE SANTANDER","54128","CACHIRA","1","UNIDAD"
"2026 Jan 28 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","2","UNIDAD"
"2026 Jan 28 12:00:00 AM","27","CHOCO","27150","CARMEN DEL DARIEN","1","UNIDAD"
"2026 Jan 28 12:00:00 AM","54","NORTE DE SANTANDER","54250","EL TARRA","1","UNIDAD"
"2026 Jan 28 12:00:00 AM","05","ANTIOQUIA","05837","TURBO","2","UNIDAD"
"2026 Jan 28 12:00:00 AM","86","PUTUMAYO","86569","PUERTO CAICEDO","1","UNIDAD"
"2026 Jan 28 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2026 Jan 28 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","1","UNIDAD"
"2026 Jan 27 12:00:00 AM","54","NORTE DE SANTANDER","54250","EL TARRA","1","UNIDAD"
"2026 Jan 27 12:00:00 AM","18","CAQUETA","18205","CURILLO","3","UNIDAD"
"2026 Jan 27 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","1","UNIDAD"
"2026 Jan 27 12:00:00 AM","95","GUAVIARE","95200","MIRAFLORES","1","UNIDAD"
"2026 Jan 27 12:00:00 AM","52","NARIÑO","52079","BARBACOAS","1","UNIDAD"
"2026 Jan 27 12:00:00 AM","86","PUTUMAYO","86320","ORITO","1","UNIDAD"
"2026 Jan 27 12:00:00 AM","54","NORTE DE SANTANDER","54344","HACARI","1","UNIDAD"
"2026 Jan 27 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","2","UNIDAD"
"2026 Jan 27 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","2","UNIDAD"
"2026 Jan 27 12:00:00 AM","27","CHOCO","27150","CARMEN DEL DARIEN","1","UNIDAD"
"2026 Jan 26 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","3","UNIDAD"
"2026 Jan 26 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","3","UNIDAD"
"2026 Jan 26 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","10","UNIDAD"
"2026 Jan 26 12:00:00 AM","99","VICHADA","99773","CUMARIBO","1","UNIDAD"
"2026 Jan 26 12:00:00 AM","18","CAQUETA","18753","SAN VICENTE DEL CAGUAN","1","UNIDAD"
"2026 Jan 26 12:00:00 AM","18","CAQUETA","18150","CARTAGENA DEL CHAIRA","2","UNIDAD"
"2026 Jan 26 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","1","UNIDAD"
"2026 Jan 25 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","2","UNIDAD"
"2026 Jan 25 12:00:00 AM","91","AMAZONAS","91540","PUERTO NARIÑO","4","UNIDAD"
"2026 Jan 25 12:00:00 AM","86","PUTUMAYO","86757","SAN MIGUEL","6","UNIDAD"
"2026 Jan 25 12:00:00 AM","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","7","UNIDAD"
"2026 Jan 25 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2026 Jan 25 12:00:00 AM","52","NARIÑO","52390","LA TOLA","1","UNIDAD"
"2026 Jan 25 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","1","UNIDAD"
"2026 Jan 24 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2026 Jan 24 12:00:00 AM","05","ANTIOQUIA","05045","APARTADO","1","UNIDAD"
"2026 Jan 24 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","2","UNIDAD"
"2026 Jan 24 12:00:00 AM","54","NORTE DE SANTANDER","54673","SAN CAYETANO","1","UNIDAD"
"2026 Jan 24 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","1","UNIDAD"
"2026 Jan 24 12:00:00 AM","18","CAQUETA","18753","SAN VICENTE DEL CAGUAN","1","UNIDAD"
"2026 Jan 23 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","2","UNIDAD"
"2026 Jan 23 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","3","UNIDAD"
"2026 Jan 23 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","1","UNIDAD"
"2026 Jan 23 12:00:00 AM","52","NARIÑO","52227","CUMBAL","1","UNIDAD"
"2026 Jan 23 12:00:00 AM","95","GUAVIARE","95015","CALAMAR","1","UNIDAD"
"2026 Jan 23 12:00:00 AM","19","CAUCA","19533","PIAMONTE","1","UNIDAD"
"2026 Jan 23 12:00:00 AM","86","PUTUMAYO","86320","ORITO","1","UNIDAD"
"2026 Jan 23 12:00:00 AM","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","11","UNIDAD"
"2026 Jan 22 12:00:00 AM","52","NARIÑO","52250","EL CHARCO","1","UNIDAD"
